2024-08-03T14:07:14.954Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T14:07:14.953Z
2024-08-03T14:07:16.128Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T14:07:16.128Z
2024-08-03T14:07:16.129Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T14:07:16.128Z
2024-08-03T14:07:23.193Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=25841
2024-08-03T14:07:35.981Z [INFO]  backend/local: apply calling Apply
2024-08-03T14:07:35.986Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T14:07:37.617Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T14:07:37.617Z
2024-08-03T14:07:37.814Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T14:07:37.815Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:37.815Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:37.816Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:37.816Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:37.816Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:37.816Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:37.816Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T14:07:37.815Z
2024-08-03T14:07:39.002Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T14:07:39.002Z
2024-08-03T14:07:39.003Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T14:07:39.002Z
2024-08-03T14:07:45.254Z [INFO]  Starting apply for azurerm_virtual_network.test-rg-vnet
2024-08-03T14:07:49.699Z [WARN]  Provider "provider[\"registry.terraform.io/hashicorp/azurerm\"]" produced an unexpected new value for azurerm_virtual_network.test-rg-vnet, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .flow_timeout_in_minutes: was null, but now cty.NumberIntVal(0)
      - .bgp_community: was null, but now cty.StringVal("")
      - .edge_zone: was null, but now cty.StringVal("")
2024-08-03T14:07:49.721Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=26042
2024-08-03T15:27:07.777Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:27:07.777Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:27:07.777Z [INFO]  CLI args: []string{"terraform", "state", "list"}
2024-08-03T15:27:07.778Z [INFO]  CLI command args: []string{"state", "list"}
2024-08-03T15:27:26.224Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:27:26.224Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:27:26.224Z [INFO]  CLI args: []string{"terraform", "state", "show", "azurerm_resource_group.test-rg"}
2024-08-03T15:27:26.226Z [INFO]  CLI command args: []string{"state", "show", "azurerm_resource_group.test-rg"}
2024-08-03T15:27:27.227Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:27:28.797Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:27:28.797Z
2024-08-03T15:27:28.938Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=38190
2024-08-03T15:27:44.043Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:27:44.044Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:27:44.044Z [INFO]  CLI args: []string{"terraform", "show"}
2024-08-03T15:27:44.045Z [INFO]  CLI command args: []string{"show"}
2024-08-03T15:27:45.913Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:27:47.499Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:27:47.499Z
2024-08-03T15:27:47.633Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=38331
2024-08-03T15:29:13.548Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:29:13.549Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:29:13.549Z [INFO]  CLI args: []string{"terraform", "plan", "--destroy"}
2024-08-03T15:29:13.550Z [INFO]  CLI command args: []string{"plan", "--destroy"}
2024-08-03T15:29:14.570Z [INFO]  backend/local: starting Plan operation
2024-08-03T15:29:14.590Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:29:16.201Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:29:16.200Z
2024-08-03T15:29:16.331Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=38693
2024-08-03T15:29:16.336Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:29:18.049Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:29:18.049Z
2024-08-03T15:29:18.244Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=38732
2024-08-03T15:29:18.244Z [INFO]  backend/local: plan calling Plan
2024-08-03T15:29:18.249Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:29:19.923Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:29:19.923Z
2024-08-03T15:29:20.109Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:29:20.114Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:20.114Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:20.114Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:20.114Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:20.115Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:20.115Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:20.115Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:29:20.114Z
2024-08-03T15:29:21.734Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:29:21.734Z
2024-08-03T15:29:21.734Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:29:21.734Z
